date,strategy_ret,regime,SPY_w,TLT_w,GLD_w
2007-03-23,-0.001970236308984197,1,0.35188156645652846,0.5461161626112233,0.10200227093224833
2007-03-26,0.0012842862415933301,1,0.35188156645652846,0.5461161626112233,0.10200227093224833
2007-03-27,-0.001975760425087076,1,0.35188156645652846,0.5461161626112233,0.10200227093224833
2007-03-28,-0.003137754660335787,1,0.35188156645652846,0.5461161626112233,0.10200227093224833
2007-03-29,-0.0009880226449243874,1,0.35188156645652846,0.5461161626112233,0.10200227093224833
2007-03-30,-0.0008367351929479827,1,0.35188156645652846,0.5461161626112233,0.10200227093224833
2007-04-02,0.0014726249543592024,1,0.35188156645652846,0.5461161626112233,0.10200227093224833
2007-04-03,0.003053473191267237,1,0.35188156645652846,0.5461161626112233,0.10200227093224833
2007-04-04,0.0024571133391433084,1,0.35188156645652846,0.5461161626112233,0.10200227093224833
2007-04-05,-0.0010208460934096977,1,0.35188156645652846,0.5461161626112233,0.10200227093224833
2007-04-09,-0.003638981136076679,1,0.35188156645652846,0.5461161626112233,0.10200227093224833
2007-04-10,0.003002017489592976,1,0.35188156645652846,0.5461161626112233,0.10200227093224833
2007-04-11,-0.0019348406486697335,1,0.35188156645652846,0.5461161626112233,0.10200227093224833
2007-04-12,0.001548091720342429,1,0.35188156645652846,0.5461161626112233,0.10200227093224833
2007-04-13,0.0011979249178847556,1,0.35188156645652846,0.5461161626112233,0.10200227093224833
2007-04-16,0.0071650583811832215,1,0.35188156645652846,0.5461161626112233,0.10200227093224833
2007-04-17,0.00338217117627668,1,0.35188156645652846,0.5461161626112233,0.10200227093224833
2007-04-18,0.0037194641609054543,1,0.35188156645652846,0.5461161626112233,0.10200227093224833
2007-04-19,-0.0022973234152505236,1,0.35188156645652846,0.5461161626112233,0.10200227093224833
2007-04-20,0.003635635312088313,1,0.35188156645652846,0.5461161626112233,0.10200227093224833
2007-04-23,-5.234341964924918e-06,1,0.35188156645652846,0.5461161626112233,0.10200227093224833
2007-04-24,0.0013808605473141062,1,0.35188156645652846,0.5461161626112233,0.10200227093224833
2007-04-25,0.0015472860265624557,1,0.35188156645652846,0.5461161626112233,0.10200227093224833
2007-04-26,-0.005108385216585349,1,0.35188156645652846,0.5461161626112233,0.10200227093224833
2007-04-27,0.0006409173265345298,1,0.35188156645652846,0.5461161626112233,0.10200227093224833
2007-04-30,0.002048167358842244,1,0.35188156645652846,0.5461161626112233,0.10200227093224833
2007-05-01,0.0006857071542286367,1,0.35188156645652846,0.5461161626112233,0.10200227093224833
2007-05-02,0.0016983775697584436,1,0.35188156645652846,0.5461161626112233,0.10200227093224833
2007-05-03,0.0019268425965378972,1,0.35188156645652846,0.5461161626112233,0.10200227093224833
2007-05-04,0.006057906728322233,0,0.3333333333333333,0.3333333333333333,0.3333333333333333
2007-05-07,0.0012612891822596666,0,0.3333333333333333,0.3333333333333333,0.3333333333333333
2007-05-08,-0.003005187720030333,0,0.3333333333333333,0.3333333333333333,0.3333333333333333
2007-05-09,-0.0025316791552177334,0,0.3333333333333333,0.3333333333333333,0.3333333333333333
2007-05-10,-0.009954497656691532,0,0.3333333333333333,0.3333333333333333,0.3333333333333333
2007-05-11,0.003935239692995966,0,0.3333333333333333,0.3333333333333333,0.3333333333333333
2007-05-14,-0.0024540606789439667,0,0.3333333333333333,0.3333333333333333,0.3333333333333333
2007-05-15,0.0012798280192922997,0,0.3333333333333333,0.3333333333333333,0.3333333333333333
2007-05-16,-0.0026975140711902336,0,0.3333333333333333,0.3333333333333333,0.3333333333333333
2007-05-17,-0.0047840297932169665,0,0.3333333333333333,0.3333333333333333,0.3333333333333333
2007-05-18,0.0030274798978700665,0,0.3333333333333333,0.3333333333333333,0.3333333333333333
2007-05-21,0.0015824606867606,0,0.3333333333333333,0.3333333333333333,0.3333333333333333
2007-05-22,-0.004381094242692966,0,0.3333333333333333,0.3333333333333333,0.3333333333333333
2007-05-23,0.0008155240201782334,0,0.3333333333333333,0.3333333333333333,0.3333333333333333
2007-05-24,-0.006765703541827433,0,0.3333333333333333,0.3333333333333333,0.3333333333333333
2007-05-25,0.0015934281288026665,0,0.3333333333333333,0.3333333333333333,0.3333333333333333
2007-05-29,0.0018341721911795,0,0.3333333333333333,0.3333333333333333,0.3333333333333333
2007-05-30,0.001600115657800267,0,0.3333333333333333,0.3333333333333333,0.3333333333333333
2007-05-31,0.0032325946004406335,0,0.3333333333333333,0.3333333333333333,0.3333333333333333
2007-06-01,0.004438346954233134,0,0.3333333333333333,0.3333333333333333,0.3333333333333333
2007-06-04,0.0020602554759021666,0,0.3333333333333333,0.3333333333333333,0.3333333333333333
2007-06-05,-0.0042745242797908,0,0.3333333333333333,0.3333333333333333,0.3333333333333333
2007-06-06,-0.0035582377017341,0,0.3333333333333333,0.3333333333333333,0.3333333333333333
2007-06-07,-0.017919138144776865,0,0.3333333333333333,0.3333333333333333,0.3333333333333333
2007-06-08,-0.0013238987278949002,0,0.3333333333333333,0.3333333333333333,0.3333333333333333
2007-06-11,0.002099566485639933,0,0.3333333333333333,0.3333333333333333,0.3333333333333333
2007-06-12,-0.011623043379168833,0,0.3333333333333333,0.3333333333333333,0.3333333333333333
2007-06-13,0.011124719437566367,0,0.3333333333333333,0.3333333333333333,0.3333333333333333
2007-06-14,0.0016420209589996333,0,0.3333333333333333,0.3333333333333333,0.3333333333333333
2007-06-15,0.005456853536009866,0,0.3333333333333333,0.3333333333333333,0.3333333333333333
2007-06-18,-0.0005567186174987999,0,0.3333333333333333,0.3333333333333333,0.3333333333333333
2007-06-19,0.006635243002153733,0,0.3333333333333333,0.3333333333333333,0.3333333333333333
2007-06-20,-0.011307595560223233,0,0.3333333333333333,0.3333333333333333,0.3333333333333333
2007-06-21,-0.0005243584151796001,0,0.3333333333333333,0.3333333333333333,0.3333333333333333
2007-06-22,0.00013888297715820003,0,0.3333333333333333,0.3333333333333333,0.3333333333333333
2007-06-25,-0.0015784126134189332,0,0.3333333333333333,0.3333333333333333,0.3333333333333333
2007-06-26,-0.0075817373830031,0,0.3333333333333333,0.3333333333333333,0.3333333333333333
2007-06-27,0.005287539351552766,0,0.3333333333333333,0.3333333333333333,0.3333333333333333
2007-06-28,0.0029512564604389,0,0.3333333333333333,0.3333333333333333,0.3333333333333333
2007-06-29,0.0035852244153903668,0,0.3333333333333333,0.3333333333333333,0.3333333333333333
2007-07-02,0.008615010562900899,0,0.3333333333333333,0.3333333333333333,0.3333333333333333
2007-07-03,-0.0022716215501289,0,0.3333333333333333,0.3333333333333333,0.3333333333333333
2007-07-05,-0.005758458238639833,0,0.3333333333333333,0.3333333333333333,0.3333333333333333
2007-07-06,0.0031752273425152662,0,0.3333333333333333,0.3333333333333333,0.3333333333333333
2007-07-09,0.0036054018249882,0,0.3333333333333333,0.3333333333333333,0.3333333333333333
2007-07-10,0.0019926496956004665,0,0.3333333333333333,0.3333333333333333,0.3333333333333333
2007-07-11,-0.0019707686536471667,0,0.3333333333333333,0.3333333333333333,0.3333333333333333
2007-07-12,0.007015307564008232,0,0.3333333333333333,0.3333333333333333,0.3333333333333333
2007-07-13,0.0019533708032494334,0,0.3333333333333333,0.3333333333333333,0.3333333333333333
2007-07-16,0.002084363368909566,0,0.3333333333333333,0.3333333333333333,0.3333333333333333
2007-07-17,-0.0012334153016990332,0,0.3333333333333333,0.3333333333333333,0.3333333333333333
2007-07-18,0.005032764703597066,0,0.3333333333333333,0.3333333333333333,0.3333333333333333
2007-07-19,0.003159232492797,0,0.3333333333333333,0.3333333333333333,0.3333333333333333
2007-07-20,0.002430764028299067,0,0.3333333333333333,0.3333333333333333,0.3333333333333333
2007-07-23,-6.718366147360005e-05,0,0.3333333333333333,0.3333333333333333,0.3333333333333333
2007-07-24,-0.004590730754313533,0,0.3333333333333333,0.3333333333333333,0.3333333333333333
2007-07-25,-0.0014882332833941,0,0.3333333333333333,0.3333333333333333,0.3333333333333333
2007-07-26,-0.011505956367026532,0,0.3333333333333333,0.3333333333333333,0.3333333333333333
2007-07-27,-0.0068829154349937674,0,0.3333333333333333,0.3333333333333333,0.3333333333333333
2007-07-30,0.006047037921494333,0,0.3333333333333333,0.3333333333333333,0.3333333333333333
2007-07-31,-0.0012700491309719667,0,0.3333333333333333,0.3333333333333333,0.3333333333333333
2007-08-01,0.0016063998432497666,0,0.3333333333333333,0.3333333333333333,0.3333333333333333
2007-08-02,0.003291179428573033,0,0.3333333333333333,0.3333333333333333,0.3333333333333333
2007-08-03,-0.0024651343476065337,0,0.3333333333333333,0.3333333333333333,0.3333333333333333
2007-08-06,0.0022540580895442325,0,0.3333333333333333,0.3333333333333333,0.3333333333333333
2007-08-07,0.003069902324960533,0,0.3333333333333333,0.3333333333333333,0.3333333333333333
2007-08-08,0.0019895960147598,0,0.3333333333333333,0.3333333333333333,0.3333333333333333
2007-08-09,-0.0161680334924207,0,0.3333333333333333,0.3333333333333333,0.3333333333333333
2007-08-10,0.0032687034386125334,0,0.3333333333333333,0.3333333333333333,0.3333333333333333
2007-08-13,0.0006065580976333999,0,0.3333333333333333,0.3333333333333333,0.3333333333333333
2007-08-14,-0.004097003440561633,0,0.3333333333333333,0.3333333333333333,0.3333333333333333
2007-08-15,-0.006625219284944066,0,0.3333333333333333,0.3333333333333333,0.3333333333333333
2007-08-16,-0.0014721089189851666,0,0.3333333333333333,0.3333333333333333,0.3333333333333333
2007-08-17,0.0064217110065102,0,0.3333333333333333,0.3333333333333333,0.3333333333333333
2007-08-20,0.0005941670556627999,0,0.3333333333333333,0.3333333333333333,0.3333333333333333
2007-08-21,0.002019491187230933,0,0.3333333333333333,0.3333333333333333,0.3333333333333333
2007-08-22,0.005084058393076366,0,0.3333333333333333,0.3333333333333333,0.3333333333333333
2007-08-23,0.0003910614569175,0,0.3333333333333333,0.3333333333333333,0.3333333333333333
2007-08-24,0.009786374981739633,0,0.3333333333333333,0.3333333333333333,0.3333333333333333
2007-08-27,-0.0020306644219349997,0,0.3333333333333333,0.3333333333333333,0.3333333333333333
2007-08-28,-0.008819179789077166,0,0.3333333333333333,0.3333333333333333,0.3333333333333333
2007-08-29,0.008002306379682567,0,0.3333333333333333,0.3333333333333333,0.3333333333333333
2007-08-30,-3.175395777890005e-05,0,0.3333333333333333,0.3333333333333333,0.3333333333333333
2007-08-31,0.0071584747520057656,0,0.3333333333333333,0.3333333333333333,0.3333333333333333
2007-09-04,0.008085087025241766,0,0.3333333333333333,0.3333333333333333,0.3333333333333333
2007-09-05,0.000357149660768633,0,0.3333333333333333,0.3333333333333333,0.3333333333333333
2007-09-06,0.006259351431826033,0,0.3333333333333333,0.3333333333333333,0.3333333333333333
2007-09-07,0.0025719092773771666,0,0.3333333333333333,0.3333333333333333,0.3333333333333333
2007-09-10,0.0030371087422911666,0,0.3333333333333333,0.3333333333333333,0.3333333333333333
2007-09-11,0.007889719477696833,0,0.3333333333333333,0.3333333333333333,0.3333333333333333
2007-09-12,-0.0006748059118585666,0,0.3333333333333333,0.3333333333333333,0.3333333333333333
2007-09-13,-0.0024602870355823667,0,0.3333333333333333,0.3333333333333333,0.3333333333333333
2007-09-14,3.168363950471008e-05,0,0.3333333333333333,0.3333333333333333,0.3333333333333333
2007-09-17,0.004429170541004833,0,0.3333333333333333,0.3333333333333333,0.3333333333333333
2007-09-18,0.010564293137981833,0,0.3333333333333333,0.3333333333333333,0.3333333333333333
2007-09-19,-0.0023957166883841335,0,0.3333333333333333,0.3333333333333333,0.3333333333333333
2007-09-20,-0.002754110865258766,0,0.3333333333333333,0.3333333333333333,0.3333333333333333
2007-09-21,0.001970248704495833,0,0.3333333333333333,0.3333333333333333,0.3333333333333333
2007-09-24,5.590182420813338e-05,0,0.3333333333333333,0.3333333333333333,0.3333333333333333
2007-09-25,-0.0016041605001489334,0,0.3333333333333333,0.3333333333333333,0.3333333333333333
2007-09-26,0.000535944994926933,0,0.3333333333333333,0.3333333333333333,0.3333333333333333
2007-09-27,0.007495594980419699,0,0.3333333333333333,0.3333333333333333,0.3333333333333333
2007-09-28,0.003333332965014233,0,0.3333333333333333,0.3333333333333333,0.3333333333333333
2007-10-01,0.007399620464388399,0,0.3333333333333333,0.3333333333333333,0.3333333333333333
2007-10-02,-0.006471328115025999,0,0.3333333333333333,0.3333333333333333,0.3333333333333333
2007-10-03,-0.0037245783763524666,0,0.3333333333333333,0.3333333333333333,0.3333333333333333
2007-10-04,0.0062592846789694,0,0.3333333333333333,0.3333333333333333,0.3333333333333333
2007-10-05,0.0027479258159568668,0,0.3333333333333333,0.3333333333333333,0.3333333333333333
2007-10-08,-0.006019484873848066,0,0.3333333333333333,0.3333333333333333,0.3333333333333333
2007-10-09,0.005272747914607366,0,0.3333333333333333,0.3333333333333333,0.3333333333333333
2007-10-10,0.0008640880970016,0,0.3333333333333333,0.3333333333333333,0.3333333333333333
2007-10-11,0.0005451795196351332,0,0.3333333333333333,0.3333333333333333,0.3333333333333333
2007-10-12,0.0032595007282134663,0,0.3333333333333333,0.3333333333333333,0.3333333333333333
2007-10-15,-0.0003014156634034328,0,0.3333333333333333,0.3333333333333333,0.3333333333333333
2007-10-16,-0.0026304103519322335,0,0.3333333333333333,0.3333333333333333,0.3333333333333333
2007-10-17,0.0018845791707113328,0,0.3333333333333333,0.3333333333333333,0.3333333333333333
2007-10-18,0.0072700744184951,0,0.3333333333333333,0.3333333333333333,0.3333333333333333
2007-10-19,-0.005216148860788267,0,0.3333333333333333,0.3333333333333333,0.3333333333333333
2007-10-22,-0.0029102527231546662,0,0.3333333333333333,0.3333333333333333,0.3333333333333333
2007-10-23,0.005051227242126533,0,0.3333333333333333,0.3333333333333333,0.3333333333333333
2007-10-24,0.0031295341942682666,0,0.3333333333333333,0.3333333333333333,0.3333333333333333
2007-10-25,0.0018976631683166334,0,0.3333333333333333,0.3333333333333333,0.3333333333333333
2007-10-26,0.010311837037428533,0,0.3333333333333333,0.3333333333333333,0.3333333333333333
2007-10-29,0.004231458157499967,0,0.3333333333333333,0.3333333333333333,0.3333333333333333
2007-10-30,-0.005807683896145333,0,0.3333333333333333,0.3333333333333333,0.3333333333333333
2007-10-31,0.0058493070723701,0,0.3333333333333333,0.3333333333333333,0.3333333333333333
2007-11-01,-0.0014434627168051915,1,0.3333325645568342,0.5674911568927147,0.0991762785504511
2007-11-02,0.0045750018566676,1,0.3333325645568342,0.5674911568927147,0.0991762785504511
2007-11-05,-0.002894102928150136,1,0.3333325645568342,0.5674911568927147,0.0991762785504511
2007-11-06,0.003774025839293731,1,0.3333325645568342,0.5674911568927147,0.0991762785504511
2007-11-07,-0.0072621939716475264,1,0.3333325645568342,0.5674911568927147,0.0991762785504511
2007-11-08,-0.0027081781901940275,1,0.3333325645568342,0.5674911568927147,0.0991762785504511
2007-11-09,0.00013704794131620253,1,0.3333325645568342,0.5674911568927147,0.0991762785504511
2007-11-12,-0.006073004659612647,1,0.3333325645568342,0.5674911568927147,0.0991762785504511
2007-11-13,0.008932222376066987,1,0.3333325645568342,0.5674911568927147,0.0991762785504511
2007-11-14,0.0011401367983299305,1,0.3333325645568342,0.5674911568927147,0.0991762785504511
2007-11-15,-0.0024504151499129385,1,0.3333325645568342,0.5674911568927147,0.0991762785504511
2007-11-16,0.001116241181538583,1,0.3333325645568342,0.5674911568927147,0.0991762785504511
2007-11-19,-0.0016537328206303792,1,0.3333325645568342,0.5674911568927147,0.0991762785504511
2007-11-20,0.004246699492333291,1,0.3333325645568342,0.5674911568927147,0.0991762785504511
2007-11-21,-0.003741460839902996,1,0.3333325645568342,0.5674911568927147,0.0991762785504511
2007-11-23,0.009747139648131427,1,0.3333325645568342,0.5674911568927147,0.0991762785504511
2007-11-26,0.0037162377601776693,1,0.3333325645568342,0.5674911568927147,0.0991762785504511
2007-11-27,-0.003094601910646557,1,0.3333325645568342,0.5674911568927147,0.0991762785504511
2007-11-28,0.0059869013228082656,1,0.3333325645568342,0.5674911568927147,0.0991762785504511
2007-11-29,0.0033594329052909788,1,0.3333325645568342,0.5674911568927147,0.0991762785504511
2007-11-30,-0.0006476397945289929,1,0.3333325645568342,0.5674911568927147,0.0991762785504511
2007-12-03,0.00350434808294212,1,0.3333325645568342,0.5674911568927147,0.0991762785504511
2007-12-04,-0.0016434567389128198,1,0.3333325645568342,0.5674911568927147,0.0991762785504511
2007-12-05,-0.002241730993749773,1,0.3333325645568342,0.5674911568927147,0.0991762785504511
2007-12-06,0.0006730251596372862,1,0.3333325645568342,0.5674911568927147,0.0991762785504511
2007-12-07,-0.007429669630846157,1,0.3333325645568342,0.5674911568927147,0.0991762785504511
2007-12-10,0.0009133163508996652,1,0.3333325645568342,0.5674911568927147,0.0991762785504511
2007-12-11,0.0003144115151502095,1,0.3333325645568342,0.5674911568927147,0.0991762785504511
2007-12-12,-0.0005607198611323798,1,0.3333325645568342,0.5674911568927147,0.0991762785504511
2007-12-13,-0.009375457657320107,1,0.3333325645568342,0.5674911568927147,0.0991762785504511
2007-12-14,-0.006852708291716697,1,0.3333325645568342,0.5674911568927147,0.0991762785504511
2007-12-17,-0.0002340177398289335,1,0.3333325645568342,0.5674911568927147,0.0991762785504511
2007-12-18,0.006918195790552407,1,0.3333325645568342,0.5674911568927147,0.0991762785504511
2007-12-19,0.007462855969109975,1,0.3333325645568342,0.5674911568927147,0.0991762785504511
2007-12-20,0.00016098720544631,1,0.3333325645568342,0.5674911568927147,0.0991762785504511
2007-12-21,-0.001799783443172263,1,0.3333325645568342,0.5674911568927147,0.0991762785504511
2007-12-24,-0.00015291674314928808,1,0.3333325645568342,0.5674911568927147,0.0991762785504511
2007-12-26,-0.002590255732049294,1,0.3333325645568342,0.5674911568927147,0.0991762785504511
2007-12-27,0.0019844138658716357,1,0.3333325645568342,0.5674911568927147,0.0991762785504511
2007-12-28,0.009681272295073338,1,0.3333325645568342,0.5674911568927147,0.0991762785504511
2007-12-31,0.0003023276256248007,1,0.3333325645568342,0.5674911568927147,0.0991762785504511
2008-01-02,0.008029390971538286,1,0.3333325645568342,0.5674911568927147,0.0991762785504511
2008-01-03,-0.00011697725810651071,1,0.3333325645568342,0.5674911568927147,0.0991762785504511
2008-01-04,-0.00866125856842048,1,0.3333325645568342,0.5674911568927147,0.0991762785504511
2008-01-07,0.001759541327544763,1,0.3333325645568342,0.5674911568927147,0.0991762785504511
2008-01-08,-0.003762686151912054,1,0.3333325645568342,0.5674911568927147,0.0991762785504511
2008-01-09,0.004301046522052527,1,0.3333325645568342,0.5674911568927147,0.0991762785504511
2008-01-10,-0.003611498311341862,1,0.3333325645568342,0.5674911568927147,0.0991762785504511
2008-01-11,0.0020840473446731797,1,0.3333325645568342,0.5674911568927147,0.0991762785504511
2008-01-14,0.005850700939482238,1,0.3333325645568342,0.5674911568927147,0.0991762785504511
2008-01-15,-0.002824578713094146,1,0.3333325645568342,0.5674911568927147,0.0991762785504511
2008-01-16,-0.008458246434932055,1,0.3333325645568342,0.5674911568927147,0.0991762785504511
2008-01-17,-0.001675604060486146,1,0.3333325645568342,0.5674911568927147,0.0991762785504511
2008-01-18,-0.006299463468826666,1,0.3333325645568342,0.5674911568927147,0.0991762785504511
2008-01-22,0.0034765687061747478,1,0.3333325645568342,0.5674911568927147,0.0991762785504511
2008-01-23,0.0063019500659983055,1,0.3333325645568342,0.5674911568927147,0.0991762785504511
2008-01-24,-0.006246603097389696,1,0.3333325645568342,0.5674911568927147,0.0991762785504511
2008-01-25,0.004874565570523046,1,0.3333325645568342,0.5674911568927147,0.0991762785504511
2008-01-28,0.004913485212287233,1,0.3333325645568342,0.5674911568927147,0.0991762785504511
2008-01-29,-0.0028753710803642693,1,0.3333325645568342,0.5674911568927147,0.0991762785504511
2008-01-30,-0.005194805558597851,1,0.3333325645568342,0.5674911568927147,0.0991762785504511
2008-01-31,0.00932680764296654,1,0.3333325645568342,0.5674911568927147,0.0991762785504511
2008-02-01,0.006471088613898468,1,0.3333325645568342,0.5674911568927147,0.0991762785504511
2008-02-04,-0.010377924749859565,1,0.33333218582989,0.567517957380949,0.09914985678916105
2008-02-05,-0.0063207373235535675,1,0.33333218582989,0.567517957380949,0.09914985678916105
2008-02-06,-0.0030035936128569394,1,0.33333218582989,0.567517957380949,0.09914985678916105
2008-02-07,-0.00916639723492628,1,0.33333218582989,0.567517957380949,0.09914985678916105
2008-02-08,0.005570205210014711,1,0.33333218582989,0.567517957380949,0.09914985678916105
2008-02-11,0.0044154027957316174,1,0.33333218582989,0.567517957380949,0.09914985678916105
2008-02-12,-0.0025072791539365222,1,0.33333218582989,0.567517957380949,0.09914985678916105
2008-02-13,-0.0025268476089718734,1,0.33333218582989,0.567517957380949,0.09914985678916105
2008-02-14,-0.011049532672675427,1,0.33333218582989,0.567517957380949,0.09914985678916105
2008-02-15,0.0036451616181735385,1,0.33333218582989,0.567517957380949,0.09914985678916105
2008-02-19,-0.0021710371506377217,1,0.33333218582989,0.567517957380949,0.09914985678916105
2008-02-20,0.006681091626295451,1,0.33333218582989,0.567517957380949,0.09914985678916105
2008-02-21,0.0032068832440061553,1,0.33333218582989,0.567517957380949,0.09914985678916105
2008-02-22,-0.0010635830392771671,1,0.33333218582989,0.567517957380949,0.09914985678916105
2008-02-25,-0.002343818563412298,1,0.33333218582989,0.567517957380949,0.09914985678916105
2008-02-26,0.003709849797429537,1,0.33333218582989,0.567517957380949,0.09914985678916105
2008-02-27,0.0012859475596851554,1,0.33333218582989,0.567517957380949,0.09914985678916105
2008-02-28,0.007979872217207076,1,0.33333218582989,0.567517957380949,0.09914985678916105
2008-02-29,0.0013011427830451788,1,0.33333218582989,0.567517957380949,0.09914985678916105
2008-03-03,-0.0011757649688030592,1,0.33333218582989,0.567517957380949,0.09914985678916105
2008-03-04,-0.00894069624142402,1,0.33333218582989,0.567517957380949,0.09914985678916105
2008-03-05,-0.0021243274288297734,1,0.33333218582989,0.567517957380949,0.09914985678916105
2008-03-06,-0.005190720627229574,1,0.33333218582989,0.567517957380949,0.09914985678916105
2008-03-07,-0.0031346417947508507,1,0.33333218582989,0.567517957380949,0.09914985678916105
2008-03-10,0.0036566954124513384,1,0.33333218582989,0.567517957380949,0.09914985678916105
2008-03-11,0.007020954157338909,1,0.33333218582989,0.567517957380949,0.09914985678916105
2008-03-12,0.008759917116958013,1,0.33333218582989,0.567517957380949,0.09914985678916105
2008-03-13,-0.00237243992414578,1,0.33333218582989,0.567517957380949,0.09914985678916105
2008-03-14,0.002138734853028765,1,0.33333218582989,0.567517957380949,0.09914985678916105
2008-03-17,0.001418985867607005,1,0.33333218582989,0.567517957380949,0.09914985678916105
2008-03-18,0.008663685208777288,1,0.33333218582989,0.567517957380949,0.09914985678916105
2008-03-19,-0.002654147091224292,1,0.33333218582989,0.567517957380949,0.09914985678916105
2008-03-20,0.004127913947931477,1,0.33333218582989,0.567517957380949,0.09914985678916105
2008-03-24,-0.00428059199275209,1,0.33333218582989,0.567517957380949,0.09914985678916105
2008-03-25,0.0055512889858338604,1,0.33333218582989,0.567517957380949,0.09914985678916105
2008-03-26,-0.00534323698740453,1,0.33333218582989,0.567517957380949,0.09914985678916105
2008-03-27,-0.005416222426590277,1,0.33333218582989,0.567517957380949,0.09914985678916105
2008-03-28,0.000596770646647103,1,0.33333218582989,0.567517957380949,0.09914985678916105
2008-03-31,0.0015804243336306194,1,0.33333218582989,0.567517957380949,0.09914985678916105
2008-04-01,-0.0017658187062726104,1,0.33333218582989,0.567517957380949,0.09914985678916105
2008-04-02,0.004140170096981597,1,0.33333218582989,0.567517957380949,0.09914985678916105
2008-04-03,0.0022593702957242794,1,0.33333218582989,0.567517957380949,0.09914985678916105
2008-04-04,0.005700959812207915,1,0.33333218582989,0.567517957380949,0.09914985678916105
2008-04-07,-0.0018124034501782412,1,0.33333218582989,0.567517957380949,0.09914985678916105
2008-04-08,-0.0032177889058802004,1,0.33333218582989,0.567517957380949,0.09914985678916105
2008-04-09,0.005549060057359067,1,0.33333218582989,0.567517957380949,0.09914985678916105
2008-04-10,-0.0020022196270222795,1,0.33333218582989,0.567517957380949,0.09914985678916105
2008-04-11,-0.0032328260716647044,1,0.33333218582989,0.567517957380949,0.09914985678916105
2008-04-14,-0.004665037140939441,1,0.33333218582989,0.567517957380949,0.09914985678916105
2008-04-15,-0.005712130373031138,1,0.33333218582989,0.567517957380949,0.09914985678916105
2008-04-16,0.0050516399617033915,1,0.33333218582989,0.567517957380949,0.09914985678916105
2008-04-17,-0.0012480507581367126,1,0.33333218582989,0.567517957380949,0.09914985678916105
2008-04-18,0.0008706247983210763,1,0.33333218582989,0.567517957380949,0.09914985678916105
