Date,SPY_price,TLT_price,GLD_price
2005-04-29,78.61322021484375,46.74077606201172,43.349998474121094
2005-05-02,79.05469512939453,46.73063278198242,42.880001068115234
2005-05-03,79.19049835205078,46.85747146606445,42.7599983215332
2005-05-04,79.80171966552734,46.446434020996094,42.900001525878906
2005-05-05,79.77454376220703,46.55302047729492,42.90999984741211
2005-05-06,79.52327728271484,46.20796585083008,42.52000045776367
2005-05-09,80.01907348632812,46.25360107421875,42.54999923706055
2005-05-10,79.19049835205078,46.58345413208008,42.63999938964844
2005-05-11,79.62515258789062,46.725528717041016,42.689998626708984
2005-05-12,78.74903869628906,46.90821075439453,42.15999984741211
2005-05-13,78.59283447265625,47.090938568115234,41.95000076293945
2005-05-16,79.32630157470703,47.03508377075195,41.880001068115234
2005-05-17,79.85603332519531,47.1670036315918,41.86000061035156
2005-05-18,80.67784881591797,47.481658935546875,42.04999923706055
2005-05-19,81.0174560546875,47.3598518371582,41.97999954223633
2005-05-20,80.90196990966797,47.41571807861328,41.650001525878906
2005-05-23,81.35023498535156,47.78609848022461,41.619998931884766
2005-05-24,81.16007995605469,47.91803741455078,41.72999954223633
2005-05-25,81.09894561767578,47.58316421508789,41.869998931884766
2005-05-26,81.53360748291016,47.56792449951172,41.689998626708984
2005-05-27,81.66943359375,47.61865234375,41.880001068115234
2005-05-31,81.14649963378906,48.20729446411133,41.650001525878906
2005-06-01,81.8392333984375,48.79758834838867,41.529998779296875
2005-06-02,82.01582336425781,48.91474914550781,42.099998474121094
2005-06-03,81.60150146484375,48.512351989746094,42.16999816894531
2005-06-06,81.52680969238281,48.76700973510742,42.47999954223633
2005-06-07,81.58793640136719,49.15407943725586,42.380001068115234
2005-06-08,81.43851470947266,48.91980743408203,42.34000015258789
2005-06-09,81.82565307617188,48.87909698486328,42.27000045776367
2005-06-10,81.63545227050781,48.329010009765625,42.619998931884766
2005-06-13,81.89356231689453,48.038719177246094,42.779998779296875
2005-06-14,82.08373260498047,47.722965240478516,42.599998474121094
2005-06-15,82.23995208740234,47.80953598022461,42.7400016784668
2005-06-16,82.4504623413086,48.04890060424805,43.459999084472656
2005-06-17,82.7559585571289,48.04378128051758,43.630001068115234
2005-06-20,82.78323364257812,47.96227264404297,43.65999984741211
2005-06-21,82.83100128173828,48.31373977661133,43.810001373291016
2005-06-22,82.89915466308594,48.89946746826172,43.720001220703125
2005-06-23,81.73310852050781,48.8485221862793,44.02000045776367
2005-06-24,81.13301086425781,49.093013763427734,43.900001525878906
2005-06-27,81.24893951416016,49.22541809082031,43.90999984741211
2005-06-28,81.93085479736328,48.88930892944336,43.45000076293945
2005-06-29,81.71269226074219,48.81290054321289,43.630001068115234
2005-06-30,81.26939392089844,49.2508659362793,43.439998626708984
2005-07-01,81.5080795288086,48.65389633178711,42.70000076293945
2005-07-05,82.1627197265625,48.19398880004883,42.279998779296875
2005-07-06,81.47400665283203,48.459754943847656,42.25
2005-07-07,81.79446411132812,48.56194305419922,42.36000061035156
2005-07-08,82.72869110107422,48.3626594543457,42.2599983215332
2005-07-11,83.15145874023438,48.3626594543457,42.540000915527344
2005-07-12,83.36966705322266,48.09176254272461,42.63999938964844
2005-07-13,83.48564147949219,48.020179748535156,42.349998474121094
2005-07-14,83.81292724609375,47.8975715637207,41.900001525878906
2005-07-15,83.76518249511719,48.02534484863281,42.04999923706055
2005-07-18,83.43106842041016,47.667564392089844,42.0099983215332
2005-07-19,83.88792419433594,47.83623504638672,41.88999938964844
2005-07-20,84.17436981201172,48.09690856933594,42.20000076293945
2005-07-21,83.68335723876953,47.442745208740234,42.459999084472656
2005-07-22,84.24250793457031,47.810665130615234,42.45000076293945
2005-07-25,84.00387573242188,47.63691329956055,42.5099983215332
2005-07-26,84.10614776611328,47.71356964111328,42.25
2005-07-27,84.41300964355469,47.63691329956055,42.439998626708984
2005-07-28,84.94487762451172,48.061119079589844,42.75
2005-07-29,84.37889099121094,47.58584213256836,42.81999969482422
2005-08-01,84.31753540039062,47.408851623535156,43.130001068115234
2005-08-02,84.8221206665039,47.25495910644531,43.13999938964844
2005-08-03,85.04717254638672,47.48578643798828,43.529998779296875
2005-08-04,84.36526489257812,47.38829803466797,43.68000030517578
2005-08-05,83.7924575805664,47.019012451171875,43.599998474121094
2005-08-08,83.63562774658203,46.931793212890625,43.349998474121094
2005-08-09,84.14022827148438,47.10620880126953,43.34000015258789
2005-08-10,84.09932708740234,47.05490493774414,43.650001525878906
2005-08-11,84.43342590332031,47.38319396972656,44.45000076293945
2005-08-12,83.9151840209961,47.86537170410156,44.4900016784668
2005-08-15,84.43342590332031,47.742271423339844,44.130001068115234
2005-08-16,83.3355712890625,48.075679779052734,44.54999923706055
2005-08-17,83.32875061035156,47.75767135620117,43.90999984741211
2005-08-18,83.32196044921875,48.11161422729492,43.83000183105469
2005-08-19,83.5129165649414,48.10649108886719,43.599998474121094
2005-08-22,83.5129165649414,48.05519104003906,43.70000076293945
2005-08-23,83.35604858398438,48.275760650634766,43.7599983215332
2005-08-24,82.6127700805664,48.32194519042969,43.59000015258789
2005-08-25,82.9128189086914,48.47580337524414,43.72999954223633
2005-08-26,82.34684753417969,48.46043014526367,43.61000061035156
2005-08-29,82.98100280761719,48.52195739746094,43.56999969482422
2005-08-30,82.54462432861328,48.829795837402344,43.0099983215332
2005-08-31,83.587890625,49.24017333984375,43.400001525878906
2005-09-01,83.52652740478516,48.94366455078125,44.220001220703125
2005-09-02,83.3764877319336,48.9848518371582,44.25
2005-09-06,84.35164642333984,48.63993453979492,44.27000045776367
2005-09-07,84.49481964111328,48.18181228637695,44.33000183105469
2005-09-08,84.21525573730469,48.233280181884766,44.599998474121094
2005-09-09,84.96533966064453,48.3876953125,44.84000015258789
2005-09-12,84.79486846923828,48.053096771240234,44.88999938964844
2005-09-13,84.32434844970703,48.30532455444336,44.560001373291016
2005-09-14,84.01748657226562,48.12000274658203,44.959999084472656
2005-09-15,83.9765853881836,47.723636627197266,45.41999816894531
2005-09-16,84.57372283935547,47.40960693359375,45.81999969482422
2005-09-19,84.29295349121094,47.51260757446289,46.25
2005-09-20,83.58075714111328,47.63614273071289,46.22999954223633
2005-09-21,82.80006408691406,48.07884216308594,47.060001373291016
2005-09-22,83.09457397460938,48.03251647949219,46.36000061035156
2005-09-23,83.16301727294922,47.672203063964844,46.279998779296875
2005-09-26,83.25889587402344,47.45598602294922,46.56999969482422
2005-09-27,83.23835754394531,47.52289962768555,46.25
2005-09-28,83.32054901123047,47.842071533203125,46.79999923706055
2005-09-29,83.99849700927734,47.625823974609375,47.099998474121094
2005-09-30,84.25872802734375,47.46110153198242,46.70000076293945
2005-10-03,83.9573974609375,47.09004211425781,46.41999816894531
2005-10-04,83.01236724853516,47.24513244628906,46.45000076293945
2005-10-05,81.92353057861328,47.45183181762695,46.36000061035156
2005-10-06,81.62903594970703,47.270965576171875,47.209999084472656
2005-10-07,81.90985870361328,47.46214294433594,47.36000061035156
2005-10-10,81.21820068359375,47.431129455566406,47.369998931884766
2005-10-11,81.10176849365234,47.33298873901367,47.38999938964844
2005-10-12,80.46488189697266,46.87299728393555,46.849998474121094
2005-10-13,80.41693878173828,46.7025032043457,47.02000045776367
2005-10-14,81.26608276367188,46.630123138427734,46.79999923706055
2005-10-17,81.56746673583984,46.619789123535156,47.2599983215332
2005-10-18,80.68404388427734,46.671443939208984,47.0
2005-10-19,82.02623748779297,46.69216537475586,46.34000015258789
2005-10-20,80.581298828125,46.81617736816406,45.97999954223633
2005-10-21,80.89630889892578,47.250244140625,46.52000045776367
2005-10-24,82.1495132446289,46.88336944580078,46.38999938964844
2005-10-25,81.98516082763672,46.48027420043945,47.060001373291016
2005-10-26,81.7454605102539,46.139156341552734,46.93000030517578
2005-10-27,80.87577056884766,46.30453872680664,47.18000030517578
2005-10-28,82.0399398803711,46.309696197509766,47.220001220703125
2005-10-31,82.26594543457031,46.39757537841797,46.400001525878906
2005-11-01,82.51245880126953,46.34410095214844,45.72999954223633
2005-11-02,83.37533569335938,46.12607955932617,46.130001068115234
2005-11-03,83.73139953613281,45.81465148925781,45.959999084472656
2005-11-04,83.6218490600586,45.741943359375,45.5099983215332
2005-11-07,83.70402526855469,45.89773178100586,45.77000045776367
2005-11-08,83.70402526855469,46.34410095214844,45.90999984741211
2005-11-09,83.81359100341797,45.866554260253906,46.560001373291016
2005-11-10,84.46417999267578,46.427154541015625,46.47999954223633
2005-11-11,84.75180053710938,46.45309829711914,46.79999923706055
2005-11-14,84.70384979248047,46.10530471801758,46.619998931884766
2005-11-15,84.39567565917969,46.40638732910156,46.65999984741211
2005-11-16,84.56690216064453,46.89434051513672,47.779998779296875
2005-11-17,85.35441589355469,47.00851821899414,48.47999954223633
2005-11-18,85.68997955322266,46.7905158996582,48.459999084472656
2005-11-21,86.12141418457031,46.93068313598633,48.9900016784668
2005-11-22,86.49119567871094,46.99296569824219,49.31999969482422
2005-11-23,86.99110412597656,46.81129837036133,49.150001525878906
2005-11-25,87.05958557128906,46.98258972167969,49.41999816894531
2005-11-28,86.4432601928711,47.21617889404297,49.7400016784668
2005-11-29,86.34737396240234,46.76976013183594,49.79999923706055
2005-11-30,85.88167572021484,46.717857360839844,49.099998474121094
2005-12-01,86.75823211669922,46.64484405517578,50.16999816894531
2005-12-02,86.8678207397461,46.6605224609375,50.31999969482422
2005-12-05,86.68293762207031,46.45197677612305,50.779998779296875
2005-12-06,86.84728240966797,46.9264030456543,50.88999938964844
2005-12-07,86.34052276611328,46.749114990234375,51.31999969482422
2005-12-08,86.28575134277344,47.05148696899414,51.900001525878906
2005-12-09,86.51171112060547,46.681365966796875,52.400001525878906
2005-12-12,86.5938720703125,46.59272384643555,52.560001373291016
2005-12-13,87.18280792236328,46.764732360839844,51.650001525878906
2005-12-14,87.52525329589844,47.244422912597656,50.349998474121094
2005-12-15,87.27183532714844,47.129737854003906,50.2400016784668
2005-12-16,86.99102020263672,47.286102294921875,50.09000015258789
2005-12-19,86.54351806640625,47.33303451538086,50.220001220703125
2005-12-20,86.6260986328125,47.275672912597656,49.040000915527344
2005-12-21,86.76380157470703,47.192264556884766,49.369998931884766
2005-12-22,87.21815490722656,47.567665100097656,50.13999938964844
2005-12-23,87.26637268066406,47.85961151123047,50.119998931884766
2005-12-27,86.37824249267578,48.25062942504883,50.63999938964844
2005-12-28,86.5710220336914,48.11606216430664,51.470001220703125
2005-12-29,86.18550872802734,48.22077560424805,51.470001220703125
2005-12-30,85.7173843383789,48.11086654663086,51.58000183105469
2006-01-03,87.22505950927734,48.04800796508789,53.119998931884766
2006-01-04,87.63811492919922,48.1632080078125,53.29999923706055
2006-01-05,87.69320678710938,48.10557556152344,52.34000015258789
2006-01-06,88.42291259765625,48.01659393310547,53.720001220703125
2006-01-09,88.65010833740234,48.04800796508789,54.599998474121094
2006-01-10,88.73958587646484,47.660606384277344,54.060001373291016
2006-01-11,89.02188873291016,47.58211898803711,54.529998779296875
2006-01-12,88.67080688476562,47.90142059326172,54.43000030517578
2006-01-13,88.58816528320312,48.17885971069336,55.439998626708984
2006-01-17,88.34721374511719,48.39350891113281,55.2599983215332
2006-01-18,87.99607849121094,48.377838134765625,54.06999969482422
2006-01-19,88.33344268798828,48.23649597167969,55.59000015258789
2006-01-20,86.72250366210938,48.362098693847656,55.20000076293945
2006-01-23,87.03230285644531,48.346405029296875,55.77000045776367
2006-01-24,87.12178039550781,48.11086654663086,55.72999954223633
2006-01-25,87.1975326538086,47.587318420410156,56.13999938964844
2006-01-26,87.6794204711914,47.38315200805664,55.880001068115234
2006-01-27,88.49180603027344,47.38315200805664,55.630001068115234
2006-01-30,88.42291259765625,47.3360481262207,56.68000030517578
2006-01-31,87.77581787109375,47.46689987182617,56.70000076293945
2006-02-01,88.38849639892578,47.304534912109375,56.70000076293945
2006-02-02,87.36276245117188,47.393890380859375,56.97999954223633
2006-02-03,86.92902374267578,47.7301025390625,56.5
2006-02-06,87.15621185302734,47.824642181396484,56.720001220703125
2006-02-07,86.38517761230469,47.5987548828125,54.599998474121094
2006-02-08,87.17000579833984,47.48843002319336,54.83000183105469
2006-02-09,87.025390625,47.703861236572266,56.18000030517578
2006-02-10,87.18377685546875,47.44113540649414,54.790000915527344
2006-02-13,87.025390625,47.446388244628906,53.720001220703125
2006-02-14,87.94790649414062,47.278297424316406,54.4900016784668
2006-02-15,88.2577133178711,47.393890380859375,53.7599983215332
2006-02-16,88.91861724853516,47.40437316894531,54.52000045776367
2006-02-17,88.67767333984375,47.78266525268555,54.959999084472656
2006-02-21,88.45735168457031,47.703861236572266,55.119998931884766
2006-02-22,88.99433135986328,48.02960968017578,55.34000015258789
2006-02-23,88.86353302001953,47.90874481201172,54.63999938964844
2006-02-24,89.09070587158203,47.835227966308594,55.63999938964844
2006-02-27,89.1251220703125,47.756370544433594,55.220001220703125
2006-02-28,88.27833557128906,47.99281311035156,56.06999969482422
2006-03-01,89.06317901611328,47.70288848876953,56.099998474121094
2006-03-02,89.0562744140625,47.370689392089844,56.7400016784668
2006-03-03,88.64328002929688,47.096561431884766,56.279998779296875
2006-03-06,88.23703002929688,46.685306549072266,55.22999954223633
2006-03-07,88.09939575195312,46.71691131591797,54.95000076293945
2006-03-08,88.28526306152344,46.70112228393555,53.970001220703125
2006-03-09,87.69320678710938,46.71691131591797,54.2400016784668
2006-03-10,88.52619934082031,46.54297637939453,53.83000183105469
2006-03-13,88.69141387939453,46.50605010986328,54.310001373291016
2006-03-14,89.62079620361328,46.817073822021484,54.869998931884766
2006-03-15,90.0201187133789,46.56404113769531,55.119998931884766
2006-03-16,90.20599365234375,46.98580551147461,55.34000015258789
2006-03-17,90.28129577636719,46.843475341796875,55.119998931884766
2006-03-20,90.13619995117188,46.917259216308594,55.16999816894531
2006-03-21,89.56941223144531,46.67473602294922,54.83000183105469
2006-03-22,90.11544036865234,46.774925231933594,54.75
2006-03-23,89.9288330078125,46.62733840942383,54.70000076293945
2006-03-24,89.99796295166016,46.97001266479492,55.709999084472656
2006-03-27,89.86659240722656,46.79600524902344,56.38999938964844
2006-03-28,89.31367492675781,46.35845184326172,56.060001373291016
2006-03-29,89.87351989746094,46.13698196411133,57.06999969482422
2006-03-30,89.714599609375,45.81541442871094,58.599998474121094
2006-03-31,89.73532104492188,45.79957962036133,58.099998474121094
2006-04-03,89.66615295410156,45.814369201660156,58.470001220703125
2006-04-04,90.2398681640625,45.76677322387695,58.33000183105469
2006-04-05,90.55089569091797,45.830265045166016,58.65999984741211
2006-04-06,90.4541015625,45.480960845947266,59.279998779296875
2006-04-07,89.53488159179688,45.036434173583984,58.59000015258789
2006-04-10,89.67310333251953,45.12110137939453,59.599998474121094
2006-04-11,88.91282653808594,45.2798957824707,59.0099983215332
2006-04-12,89.07869720458984,45.00471115112305,59.43000030517578
2006-04-13,88.96118927001953,44.68715286254883,59.5
2006-04-17,88.92659759521484,44.851219177246094,61.09000015258789
2006-04-18,90.33663177490234,44.93061065673828,61.849998474121094
2006-04-19,90.50941467285156,44.6554069519043,63.75
2006-04-20,90.63380432128906,44.61836624145508,60.959999084472656
2006-04-21,90.64763641357422,44.877716064453125,63.20000076293945
2006-04-24,90.48175811767578,45.057613372802734,61.650001525878906
2006-04-25,90.1085205078125,44.523067474365234,62.779998779296875
2006-04-26,90.1292495727539,44.44899368286133,63.650001525878906
2006-04-27,90.56468963623047,44.5072135925293,62.959999084472656
2006-04-28,90.86882781982422,44.53895568847656,65.08999633789062
2006-05-01,90.1292495727539,44.20423889160156,65.16000366210938
2006-05-02,90.80662536621094,44.321136474609375,66.55000305175781
2006-05-03,90.46795654296875,44.22554397583008,66.45999908447266
2006-05-04,90.79278564453125,44.15113830566406,67.4800033569336
2006-05-05,91.59456634521484,44.416805267333984,67.98999786376953
2006-05-08,91.48399353027344,44.443355560302734,67.55999755859375
2006-05-09,91.6636962890625,44.416805267333984,69.68000030517578
2006-05-10,91.61531829833984,44.496456146240234,70.37999725341797
2006-05-11,90.50941467285156,44.278602600097656,71.02999877929688
2006-05-12,89.32752227783203,43.91205978393555,71.12000274658203
2006-05-15,89.50720977783203,44.087371826171875,67.41000366210938
2006-05-16,89.37590026855469,44.416805267333984,68.61000061035156
2006-05-17,87.67558288574219,44.140480041503906,68.1500015258789
2006-05-18,87.2332534790039,44.740875244140625,67.45999908447266
2006-05-19,87.8483657836914,44.85773849487305,65.58000183105469
2006-05-22,87.17794036865234,44.9533576965332,65.30000305175781
2006-05-23,86.51438903808594,44.926815032958984,66.37999725341797
2006-05-24,87.20558166503906,44.94809341430664,64.05999755859375
2006-05-25,88.2838363647461,44.77274703979492,64.69999694824219
2006-05-26,88.73307800292969,44.740875244140625,65.0999984741211
2006-05-30,87.1572036743164,44.719627380371094,65.11000061035156
2006-05-31,88.13179016113281,44.45397186279297,64.2300033569336
2006-06-01,88.97498321533203,44.65240478515625,62.560001373291016
2006-06-02,89.1616439819336,45.2285041809082,63.5
2006-06-05,87.86221313476562,45.169830322265625,63.290000915527344
2006-06-06,87.64794921875,45.38315963745117,62.54999923706055
2006-06-07,86.99132537841797,45.39383316040039,62.279998779296875
2006-06-08,86.91529083251953,45.484535217285156,60.90999984741211
2006-06-09,86.63882446289062,45.724578857421875,60.45000076293945
2006-06-12,85.69879913330078,45.76187515258789,60.029998779296875
2006-06-13,84.70354461669922,45.79391098022461,55.91999816894531
2006-06-14,85.36015319824219,45.33517837524414,55.619998931884766
2006-06-15,87.1710205078125,45.07379150390625,57.31999969482422
2006-06-16,86.53577423095703,44.972434997558594,57.68000030517578
2006-06-19,85.85546875,44.90847396850586,56.36000061035156
2006-06-20,86.14705657958984,44.833770751953125,57.29999923706055
2006-06-21,86.78572845458984,44.84444046020508,58.33000183105469
2006-06-22,86.40390014648438,44.58841323852539,57.72999954223633
2006-06-23,86.39004516601562,44.497703552246094,57.9900016784668
2006-06-26,86.77185821533203,44.41240310668945,58.279998779296875
2006-06-27,86.02210235595703,44.63106155395508,57.68000030517578
2006-06-28,86.60520935058594,44.396385192871094,57.540000915527344
2006-06-29,88.35468292236328,44.54574203491211,59.52000045776367
2006-06-30,88.36164093017578,44.97783660888672,61.22999954223633
2006-07-03,88.72261047363281,44.9333381652832,62.18000030517578
2006-07-05,88.2158432006836,44.57456588745117,62.5
2006-07-06,88.47270965576172,44.84764862060547,63.02000045776367
2006-07-07,87.89652252197266,45.136817932128906,62.630001068115234
2006-07-10,88.06312561035156,45.179664611816406,62.02000045776367
2006-07-11,88.45185852050781,45.324275970458984,63.810001373291016
2006-07-12,87.50773620605469,45.33496856689453,64.91999816894531
2006-07-13,86.08454895019531,45.511722564697266,65.55000305175781
2006-07-14,85.7513427734375,45.538455963134766,65.8499984741211
2006-07-17,85.62632751464844,45.60806655883789,63.95000076293945
2006-07-18,86.06377410888672,45.2171516418457,62.900001525878906
2006-07-19,87.25780487060547,45.6455192565918,64.02999877929688
2006-07-20,86.66075897216797,45.77943801879883,62.540000915527344
2006-07-21,86.04985809326172,45.69371032714844,61.709999084472656
2006-07-24,87.61881256103516,45.66694259643555,61.13999938964844
2006-07-25,87.93120574951172,45.533077239990234,61.54999923706055
2006-07-26,88.0492172241211,45.699100494384766,62.0
2006-07-27,87.96590423583984,45.629459381103516,62.900001525878906
2006-07-28,88.84760284423828,45.89187240600586,63.11000061035156
2006-07-31,88.75733947753906,45.95077133178711,63.15999984741211
2006-08-01,88.31999969482422,45.946468353271484,64.31999969482422
2006-08-02,88.91703796386719,46.11852264404297,64.75
2006-08-03,89.1530990600586,46.12925338745117,64.12000274658203
2006-08-04,89.00031280517578,46.408851623535156,64.27999877929688
2006-08-07,88.79203796386719,46.43571090698242,64.5
2006-08-08,88.45185852050781,46.333560943603516,63.970001220703125
2006-08-09,88.15339660644531,46.18306350708008,64.62999725341797
2006-08-10,88.4240951538086,46.11312484741211,63.25
2006-08-11,88.17424774169922,45.914215087890625,62.709999084472656
2006-08-14,88.24362182617188,45.833560943603516,62.25
2006-08-15,89.2988510131836,46.22071075439453,62.0099983215332
2006-08-16,90.04169464111328,46.532493591308594,62.4900016784668
2006-08-17,90.27078247070312,46.516357421875,61.029998779296875
2006-08-18,90.72892761230469,46.650814056396484,61.040000915527344
2006-08-21,90.34019470214844,46.817466735839844,62.439998626708984
2006-08-22,90.3332290649414,46.83357620239258,62.04999923706055
2006-08-23,90.08334350585938,46.855098724365234,61.83000183105469
2006-08-24,90.00695037841797,46.941097259521484,61.75
2006-08-25,90.11804962158203,47.010990142822266,61.77000045776367
2006-08-28,90.54843139648438,47.05400085449219,61.0
2006-08-29,90.65260314941406,47.11848831176758,60.939998626708984
2006-08-30,90.70814514160156,47.242183685302734,61.41999816894531
2006-08-31,90.69424438476562,47.355079650878906,62.290000915527344
2006-09-01,91.23576354980469,47.37130355834961,62.13999938964844
2006-09-05,91.40931701660156,47.074378967285156,63.36000061035156
2006-09-06,90.60398864746094,47.009639739990234,62.86000061035156
2006-09-07,90.18748474121094,47.101356506347656,61.25
2006-09-08,90.44432830810547,47.13916015625,60.63999938964844
2006-09-11,90.53459167480469,47.095977783203125,58.5
2006-09-12,91.42318725585938,47.33349609375,58.31999969482422
2006-09-13,91.7911605834961,47.3550910949707,58.619998931884766
2006-09-14,91.7980728149414,47.24712371826172,57.189998626708984
2006-09-15,92.01353454589844,47.2093620300293,57.400001525878906
2006-09-18,92.13908386230469,47.13376998901367,58.22999954223633
2006-09-19,91.90890502929688,47.662757873535156,56.91999816894531
2006-09-20,92.39702606201172,47.7329216003418,57.2599983215332
2006-09-21,91.95079803466797,48.170169830322266,57.95000076293945
2006-09-22,91.67188262939453,48.407684326171875,58.5
2006-09-25,92.3760986328125,48.74769973754883,58.5
2006-09-26,93.14315795898438,48.542633056640625,58.7400016784668
2006-09-27,93.25472259521484,48.40226364135742,59.810001373291016
2006-09-28,93.2198486328125,48.3212890625,59.790000915527344
2006-09-29,93.14315795898438,48.261924743652344,59.470001220703125
2006-10-02,92.79447937011719,48.39410400390625,59.150001525878906
2006-10-03,92.98973846435547,48.32910919189453,57.11000061035156
2006-10-04,94.0774917602539,48.6813850402832,56.369998931884766
2006-10-05,94.25878143310547,48.339962005615234,56.91999816894531
2006-10-06,94.14022827148438,47.83594512939453,56.9900016784668
2006-10-09,94.1960220336914,47.966026306152344,57.20000076293945
2006-10-10,94.32154846191406,47.586673736572266,57.0
2006-10-11,94.20994567871094,47.445762634277344,56.880001068115234
2006-10-12,95.02581024169922,47.47289276123047,57.4900016784668
2006-10-13,95.26986694335938,47.234405517578125,58.56999969482422
2006-10-16,95.41629791259766,47.445762634277344,59.16999816894531
2006-10-17,95.11646270751953,47.48372268676758,58.650001525878906
2006-10-18,95.24198913574219,47.581275939941406,58.59000015258789
2006-10-19,95.39534759521484,47.4945182800293,59.40999984741211
